Year,EducationHistory,FirstGen,GraduationYear,ApproxAge,Masters,PhD,GraduateStudent,STEM,SocialScience,Humanities
16,"Wellesley College, Bachelor's Degree, 2016, Women's & Gender Studies, Africana Studies minor, Massasoit Community College, Associate's Degree, 2012, Liberal Studies",0,2016,28,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Biochemistry",1,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor of Arts - BA, 2017, Economics and Art History, Tufts University, Master of Science - MS, 2020, Innovation and Management, Boston University, Coursework, 2019, Mechanical Engineering, Franklin W. Olin College of Engineering, Certificate of Engineering Studies, 2017, IES Abroad, European Union, 2015, International Economics",1,2017,27,1,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Political Science",1,2017,27,0,0,0,0,1,0
17,"Middlebury in France, Study Abroad, 2016, Université Sorbonne Nouvelle - Paris 3, Study Abroad, 2016, Linguistics, Wellesley College, Bachelor's Degree, 2017, French, Cognitive and Linguistic Sciences (Linguistics Concentration)",1,2017,27,0,0,0,0,1,1
17,"University of Oxford, Undergraduate Certificate, 2016, Philosophy, Wellesley College, Bachelor's Degree, 2017, Philosophy, University of Oxford, Graduate, 2019, Philosophy",1,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Women's & Gender Studies",1,2017,27,0,0,0,0,0,0
17,"City University of New York - CUNY, Other, 2014, Biotechnology, Wellesley College, Bachelor's Degree, 2017, American Studies, Wellesley College, Bachelor's Degree, 2018, American Studies, Psychology minor",1,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Chemistry, Northwestern University, PhD - Doctor of Philosophy, 2022",1,2017,27,0,1,0,1,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Psychology",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Philosophy",1,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Wellesley College, Bachelor's Degree, 2017, Computer Science, Mathematics minor",1,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Art Studio minor",1,2017,27,0,0,0,1,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Political Science",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Economics; Spanish",1,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Comparative Literature",1,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Internatnl Relations-Pols Sci",1,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Economics",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Classical Civilization, History minor",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Biochemistry, Italian Studies minor",1,2017,27,0,0,0,1,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Economics",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Women's & Gender Studies, Japanese Language & Culture minor",1,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Indiv-Peace & Justice Studies, Psychology, Simmons College, Master's Degree, 2020, School of Social Work: Social Work",1,2017,27,1,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Anthropology, City College of San Francisco, Bachelor of Arts Environmental Anthropology",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Economics, Women's & Gender Studies",1,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Neuroscience",1,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Wellesley College, Bachelor's degree, 2017, Sociology, University of Pennsylvania School of Medicine, Doctor of Medicine - MD, 2023, Icahn School of Medicine at Mount Sinai, Master's Degree, 2019, Public Health, Icahn School of Medicine at Mount Sinai, Master of Public Health - MPH, 2019, Health/Health Care Administration/Management",0,2017,27,1,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Music, University of Notre Dame, Masters, 2021, Classics, University of Pennsylvania (UPenn), NON-DEGREE/CERTIFICATE, 2019, Post Baccalaureate in Classical Studies , University of Michigan - Ann Arbor, Ph.D. - Doctor of Philosophy, Classical Studies",0,2017,27,1,0,1,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Cinema and Media Studies",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Political Science",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Mathematics, University of Oxford, 2016, Mathematics and Computer Science",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Classical Civilization, Biological Sciences minor, Wellesley College, Bachelor's Degree, 2017, Classical Civilization",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2018, Mathematics, History minor, Wellesley College, Bachelor's Degree, 2017, Mathematics, History minor",0,2017,27,0,0,0,1,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Cinema and Media Studies, The Hotchkiss School, 2013",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Economics minor",0,2017,27,0,0,0,1,1,0
17,"Wellesley College, Bachelor's Degree, 2018, Art Studio, Women's and Gender Studies minor, Wellesley College, Bachelor's Degree, 2017, Art Studio, Women's & Gender Studies minor, Wellesley College, Bachelor's Degree, 2017, Art Studio",0,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Biological Sciences",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Art Studio minor",0,2017,27,0,0,0,1,0,1
17,"Wellesley College, Bachelor's Degree, 2017, French",0,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Economics, Spanish",0,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Computer Science, Mathematics minor, Wellesley College, Bachelor's Degree, 2017, Computer Science",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Environmental Studies",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Biochemistry, Philosophy minor, Wellesley College, Bachelor's Degree, 2017, Biochemistry",0,2017,27,0,0,0,1,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Philosophy, Massachusetts Institute of Technology - Sloan School of Management, Cross-Registered Student, 2017, Massachusetts Institute of Technology, Cross-Registered Student, 2017, University of Oxford, Philosophy, 2016, History of Art, University of Michigan College of Literature, Science, and the Arts, Bachelor's Degree, 2014, Philosophy, Politics, and Economics",0,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor of Arts (B.A.), 2017, Economics, International Relations, UC Berkeley Extension, Other, 2020, Psychology, Institute for Rowing Leadership, Graduate Certificate, 2019, University of Vermont, 2015, Punahou School, High School Diploma, 2011",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Economics, Saint Louis University School of Medicine, Doctor of Medicine - MD, 2023, MIT Sloan School of Management, Cross-registered student: Power and Negotiation, UROP, 2017, Parkway Central High School, High School, 2013",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor of Arts (B.A.), 2017, Spanish, University of Virginia School of Law, Candidate for J.D., 2022",0,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Psychology, Teaching and Learning Studies minor, Wellesley College, Bachelor's Degree, 2017, Psychology",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Biological Sciences, Chemistry minor, Wellesley College, Bachelor's Degree, 2017, Biological Sciences",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Indiv-Health & Social Justice",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Art History, Sociology, Harvard (Massachusetts), PhD - Doctor of Philosophy, 2026, Art History, Courtauld Institute of Art, Master's Degree, 2019, Art History",0,2017,27,1,1,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Philosophy",0,2017,27,0,0,0,0,0,1
17,"Wellesley College, Bachelor's Degree, 2017, Political Science",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, Biological Sciences, Psychology minor, Wellesley College, Bachelor's Degree, 2017, Biological Sciences",0,2017,27,0,0,0,0,1,0
17,"Wellesley College, Bachelor's Degree, 2017, French, Psychology minor, Wellesley College, Bachelor's Degree, 2017, French, The New School , Masters, 2020, Art History",0,2017,27,1,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Art History, Classical Civilization",0,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2018, Computer Science, Wellesley College, Bachelor's Degree, 2017, Computer Science",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Cognitive&Linguistic Sciences",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Architecture, Art History minor, Massachusetts Institute of Technology (MIT), Master's Degree, 2021",0,2017,27,1,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Latin American Studies, Political Science",0,2017,27,0,0,0,0,1,1
17,"Wellesley College, Bachelor's Degree, 2017, Neuroscience",0,2017,27,0,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Physics, Mathematics, Applied, University of Washington (Washington), Master's Degree, 2018, Civil Engineering: Transportation Systems",0,2017,27,1,0,0,1,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Cinema and Media Studies, Japanese Language & Culture, International Christian University (Tokyo, Japan), Other, 2016, Study Abroad with Middlebury Language School, Film and TV School of the Academy of Performing Arts (FAMU), Other, 2015, Study Abroad with CET Academic Programs",0,2017,27,0,0,0,0,0,0
17,"Wellesley College, Bachelor's Degree, 2017, Biochemistry",0,2017,27,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Chemical Physics, University of California, Berkeley, Master's Degree, 2020, Physical Chemistry",1,2018,26,1,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics",1,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelors, 2018, Computer Science and Women & Gender Studies",1,2018,26,0,0,0,1,0,0
18,"The Episcopal Academy, High School Diploma, 2014, University of Oxford, History, 2017, Wellesley College, Bachelor's Degree, 2018, History, Wellesley College, Bachelor’s Degree, 2018, cum laude, History",1,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Mathematics, Economics",1,2018,26,0,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences",1,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Women's & Gender Studies",1,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Art History",1,2018,26,0,0,0,0,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Cognitive&Linguistic Sciences",1,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Computer Science",1,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Neuroscience; Health and Society minor",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Cognitive&Linguistic Sciences",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics, Massachusetts Institute of Technology (MIT), Other, 2018, Management",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics; Russian Area Studies, University of Chicago, Master's Degree, 2020, International Public Policy and Management",0,2018,26,1,0,0,0,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Biology (AB), Women's & Gender Studies",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics; Philosophy, Wellesley College, Bachelor's Degree, 2018, Philosopy, Economics",0,2018,26,0,0,0,0,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Political Science",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Undeclared",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Indiv-Peace & Justice Studies, Wellesley College, Bachelor's Degree, 2018",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics; Mathematics, Wellesley College, Bachelor's Degree, 2018, econonomics, Mathematics",0,2018,26,0,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Political Science, Boston College, Doctor of Law, 2024",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Physics, Wellesley College, Physics",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Physics",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Spanish; Indiv-Peace & Justice Studies",0,2018,26,0,0,0,0,0,1
18,"Wellesley College, Bachelor's Degree, 2018, Political Science",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Art History",0,2018,26,0,0,0,0,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Economics",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Internatnl Relations- History, Middle Eastern Studies minor, Wellesley College, Bachelor's Degree, 2018, International Relations - History",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Philosophy ",0,2018,26,0,0,0,0,0,1
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences, Health and Society minor, Wellesley College, Bachelor's Degree, 2018, Biological Sciences",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor of Arts - BA, 2018, Africana Studies and International Relations-Economics, School for International Training, 2017, Post Genocide Reconstruction and Peace Building",0,2018,26,0,0,0,0,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Biochemistry, Albany Medical College (New York), MD - Doctor of Medicine, 2024",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Anthropology",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics, Psychology, University of Oxford, 2017, Economics and Management, Massachusetts Institute of Technology",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's degree, 2018, Biology/Biological Sciences, General, Wellesley College, Bachelor's Degree, 2018, Biological Sciences",0,2018,26,0,0,0,1,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics, Women's & Gender Studies",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor’s Degree, 2018, Biology/Biological Sciences, Art History, Wellesley College, Bachelor's Degree, 2018, Biological Sciences, Art History minor, Wellesley College, Bachelor's Degree, 2018, Biological Sciences, Emory University School of Medicine, Doctor of Medicine - MD, 2022",0,2018,26,0,0,0,1,1,1
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences, Psychology",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Mathematics, Economics minor",0,2018,26,0,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's degree, 2018, History, Neuroscience, Boise High School , High School Diploma, 2014",0,2018,26,0,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Psychology, Women's & Gender Studies",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Environmental Studies, Wellesley College, Bachelor of Arts (B.A.), 2018, Environmental Studies and Economics",0,2018,26,0,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Economics",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Architecture",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Computer Science, Economics minor, Imperial College London, Master's Degree, 2019, Advanced Computing",0,2018,26,1,0,0,1,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Anthropology",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, Cognitive&Linguistic Sciences",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, Biological Sciences",0,2018,26,0,0,0,0,0,0
18,"Wellesley College, Bachelor's Degree, 2018, History",0,2018,26,0,0,0,0,1,0
18,"Wellesley College, Bachelor's Degree, 2018, International Relations Pol, German Studies, Freie Universität, 2017, Lycée Français de New York, High School, 2014, Economics and Social Sciences, International School of Manila, Other, 2002, Elementary School, Middlebury College",0,2018,26,0,0,0,0,1,1
18,"Wellesley College, Bachelor’s Degree, 2018, Creative Writing, English, Women's & Gender Studies, Honors Thesis in Creative Writing, Columbia University School of the Arts, Master of Fine Arts - MFA, 2022, Creative Nonfiction, UWC Mahindra College, IB, 2014, IB Diploma, Sunbeams School, Dhaka, High School, 2012",0,2018,26,1,0,0,0,0,1
